SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Ticker,Report_Date
449198,USD,2007,Q1,2007-02-09,2007-02-09,49607000.0,49912000.0,12224000.0,293574000.0,17825000.0,811071000.0,2087332000.0,,241999000.0,2329331000.0,3140402000,341647000.0,277689000.0,805118000.0,605073000.0,1347983000.0,2153101000,959128000.0,,,987301000.0,3140402000,WGL,2006-12-31
449198,USD,2007,Q2,2007-05-10,2007-05-10,49607000.0,49912000.0,92802000.0,421586000.0,17722000.0,765895000.0,2097436000.0,,165702000.0,2263138000.0,3029033000,329775000.0,172883000.0,670415000.0,605099000.0,1322340000.0,1992755000,1008105000.0,,,1036278000.0,3029033000,WGL,2007-03-31
449198,USD,2007,Q3,2007-08-09,2007-08-09,49607000.0,49912000.0,67170000.0,180392000.0,17805000.0,544610000.0,2127548000.0,,162309000.0,2289857000.0,2834467000,280642000.0,64675000.0,471521000.0,605364000.0,1325901000.0,1797422000,1008872000.0,,,1037045000.0,2834467000,WGL,2007-06-30
449198,USD,2007,Q4,2007-11-27,2008-12-01,49607000.0,49912000.0,4870000.0,133107000.0,18823000.0,573725000.0,2150441000.0,,322195000.0,2472636000.0,3046361000,234554000.0,205341000.0,557056000.0,616419000.0,1480365000.0,2037421000,980767000.0,,,1008940000.0,3046361000,WGL,2007-09-30
449198,USD,2008,Q1,2008-02-11,2008-02-11,49607000.0,49912000.0,18967000.0,318365000.0,20004000.0,897335000.0,2161612000.0,,399941000.0,2561553000.0,3458888000,360743000.0,347451000.0,916379000.0,593513000.0,1501081000.0,2417460000,1013255000.0,,,1041428000.0,3458888000,WGL,2007-12-31
449198,USD,2008,Q2,2008-05-09,2008-05-09,49607000.0,49912000.0,18495000.0,405912000.0,19447000.0,721911000.0,2168726000.0,,334136000.0,2502862000.0,3224773000,309158000.0,144963000.0,628985000.0,597432000.0,1489243000.0,2118228000,1078372000.0,,,1106545000.0,3224773000,WGL,2008-03-31
449198,USD,2008,Q3,2008-08-06,2008-08-06,49607000.0,49912000.0,21591000.0,265068000.0,20692000.0,720337000.0,2180622000.0,,317542000.0,2498164000.0,3218501000,382001000.0,95308000.0,624715000.0,600477000.0,1491057000.0,2115772000,1074556000.0,,,1102729000.0,3218501000,WGL,2008-06-30
449198,USD,2008,Q4,2008-12-01,2009-11-25,49607000.0,49912000.0,6164000.0,173488000.0,21117000.0,742349000.0,2208302000.0,,292892000.0,2501194000.0,3243543000,261429000.0,346949000.0,748479000.0,603738000.0,1419327000.0,2167806000,1047564000.0,,,1075737000.0,3243543000,WGL,2008-09-30
449198,USD,2009,Q1,2009-02-09,2009-02-09,50067500.0,50306000.0,8835000.0,371767000.0,22425000.0,1075135000.0,2219627000.0,,342680000.0,2562307000.0,3637442000,355993000.0,415375000.0,1013964000.0,657659000.0,1506301000.0,2520265000,1089004000.0,,,1117177000.0,3637442000,WGL,2008-12-31
449198,USD,2009,Q2,2009-05-08,2009-05-08,50067500.0,50306000.0,24387000.0,417068000.0,21494000.0,819016000.0,2230815000.0,,327472000.0,2558287000.0,3377303000,298734000.0,181535000.0,682381000.0,655822000.0,1519463000.0,2201844000,1147286000.0,,,1175459000.0,3377303000,WGL,2009-03-31
449198,USD,2009,Q3,2009-08-07,2009-08-07,50141000.0,50435000.0,41629000.0,192952000.0,22106000.0,594776000.0,2243298000.0,,318626000.0,2561924000.0,3156700000,234056000.0,104650000.0,509447000.0,624090000.0,1487702000.0,1997149000,1131378000.0,,,1159551000.0,3156700000,WGL,2009-06-30
449198,USD,2009,Q4,2009-11-25,2010-11-24,50140000.0,50481000.0,7845000.0,151148000.0,261307000.0,683514000.0,2269141000.0,,397235000.0,2666376000.0,3349890000,232421000.0,266443000.0,634616000.0,561830000.0,1589403000.0,2224019000,1097698000.0,,,1125871000.0,3349890000,WGL,2009-09-30
449198,USD,2010,Q1,2010-02-05,2010-02-05,50241000.0,50429000.0,13622000.0,259643000.0,24365000.0,865653000.0,2277040000.0,,462163000.0,2739203000.0,3604856000,300005000.0,259147000.0,775040000.0,612795000.0,1674498000.0,2449538000,1127145000.0,,,1155318000.0,3604856000,WGL,2009-12-31
449198,USD,2010,Q2,2010-05-07,2010-05-07,50366000.0,50572000.0,123454000.0,339394000.0,23992000.0,874209000.0,2296397000.0,,449266000.0,2745663000.0,3619872000,253176000.0,212549000.0,690334000.0,591596000.0,1705244000.0,2395578000,1196121000.0,,,1224294000.0,3619872000,WGL,2010-03-31
449198,USD,2010,Q3,2010-08-06,2010-08-06,50664000.0,50918000.0,48283000.0,179015000.0,23546000.0,665518000.0,2302547000.0,,460244000.0,2762791000.0,3428309000,232947000.0,37159000.0,407982000.0,591382000.0,1799487000.0,2207469000,1192667000.0,,,1220840000.0,3428309000,WGL,2010-06-30
449198,USD,2010,Q4,2010-11-24,2011-11-23,50881000.0,51141000.0,8849000.0,188161000.0,24646000.0,717265000.0,2346208000.0,,580421000.0,2926629000.0,3643894000,245756000.0,130515000.0,544051000.0,592875000.0,1918275000.0,2462326000,1153395000.0,,,1181568000.0,3643894000,WGL,2010-09-30
449198,USD,2011,Q1,2011-02-07,2011-02-07,51067000.0,51143000.0,16624000.0,365377000.0,24116000.0,1025027000.0,2357613000.0,,645618000.0,3003231000.0,4028258000,382436000.0,150305000.0,787309000.0,637857000.0,2011118000.0,2798427000,1201658000.0,,,1229831000.0,4028258000,WGL,2010-12-31
449198,USD,2011,Q2,2011-05-06,2011-05-06,51143000.0,51242000.0,190004000.0,353007000.0,23368000.0,920282000.0,2384909000.0,,564508000.0,2949417000.0,3869699000,313670000.0,67823000.0,610308000.0,614930000.0,1967210000.0,2577518000,1264008000.0,,,1292181000.0,3869699000,WGL,2011-03-31
449198,USD,2011,Q3,2011-08-05,2011-08-05,51243000.0,51314000.0,139030000.0,228411000.0,23838000.0,822856000.0,2428076000.0,,545745000.0,2973821000.0,3796677000,313740000.0,90125000.0,575513000.0,587239000.0,1940815000.0,2516328000,1252176000.0,,,1280349000.0,3796677000,WGL,2011-06-30
449198,USD,2011,Q4,2011-11-23,2012-11-23,51327000.0,51481000.0,4332000.0,187981000.0,317507000.0,724733000.0,2489901000.0,,594400000.0,3084301000.0,3809034000,300263000.0,116525000.0,576740000.0,587213000.0,2001406000.0,2578146000,1202715000.0,,,1230888000.0,3809034000,WGL,2011-09-30
449198,USD,2012,Q1,2012-02-06,2012-02-06,51438000.0,51533000.0,5516000.0,305633000.0,348824000.0,1018281000.0,2521436000.0,,614817000.0,3136253000.0,4154534000,325848000.0,278081000.0,852038000.0,584041000.0,2038604000.0,2890642000,1235719000.0,,,1263892000.0,4154534000,WGL,2011-12-31
449198,USD,2012,Q2,2012-05-03,2012-05-03,51511000.0,51561000.0,97200000.0,328728000.0,202294000.0,941177000.0,2547634000.0,,576201000.0,3123835000.0,4065012000,279465000.0,156961000.0,705266000.0,585804000.0,2039159000.0,2744425000,1292414000.0,,,1320587000.0,4065012000,WGL,2012-03-31
449198,USD,2012,Q3,2012-08-06,2012-08-06,51553000.0,51632000.0,51519000.0,202720000.0,261433000.0,776329000.0,2591245000.0,,585461000.0,3176706000.0,3953035000,260570000.0,90539000.0,576598000.0,588089000.0,2066395000.0,2642993000,1281869000.0,,,1310042000.0,3953035000,WGL,2012-06-30
449198,USD,2012,Q4,2012-11-23,2013-11-20,51586000.0,51630000.0,10263000.0,219153000.0,306851000.0,832761000.0,2667413000.0,,610773000.0,3278186000.0,4110947000,290797000.0,247718000.0,757015000.0,589202000.0,2056203000.0,2813218000,1269556000.0,,,1297729000.0,4110947000,WGL,2012-09-30
449198,USD,2013,Q1,2013-02-07,2013-02-07,51631000.0,51688000.0,4584000.0,319743000.0,304055000.0,1010974000.0,2701093000.0,,628870000.0,3329963000.0,4340937000,322971000.0,398400000.0,970212000.0,553694000.0,2039638000.0,3009850000,1302914000.0,,,1331087000.0,4340937000,WGL,2012-12-31
449198,USD,2013,Q2,2013-05-02,2013-05-02,51681000.0,51828000.0,9664000.0,402036000.0,188394000.0,905721000.0,2725279000.0,,600817000.0,3326096000.0,4231817000,319697000.0,219100000.0,793995000.0,554740000.0,2035616000.0,2829611000,1374033000.0,,,1402206000.0,4231817000,WGL,2013-03-31
449198,USD,2013,Q3,2013-08-08,2013-08-08,51721000.0,51721000.0,7826000.0,247411000.0,331844000.0,806273000.0,2784014000.0,87750000.0,510679000.0,3382443000.0,4188716000,325362000.0,201400000.0,734672000.0,552680000.0,2080739000.0,2815411000,1345132000.0,,,1373305000.0,4188716000,WGL,2013-06-30
449198,USD,2013,Q4,2013-11-20,2014-11-21,51755000.0,51995000.0,3478000.0,209111000.0,372195000.0,820011000.0,2907463000.0,67522000.0,465064000.0,3440049000.0,4260060000,292702000.0,440100000.0,950077000.0,524067000.0,2007265000.0,2957342000,1274545000.0,,,1302718000.0,4260060000,WGL,2013-09-30
449198,USD,2014,Q1,2014-02-06,2014-02-06,51816000.0,51827000.0,4810000.0,381059000.0,266693000.0,1040287000.0,2947359000.0,,643880000.0,3591239000.0,4631526000,341422000.0,473300000.0,1090371000.0,599223000.0,2240121000.0,3330492000,1272861000.0,,,1301034000.0,4631526000,WGL,2013-12-31
449198,USD,2014,Q2,2014-05-08,2014-05-08,51875000.0,51899000.0,11977000.0,559454000.0,96567000.0,1030738000.0,2996264000.0,,735215000.0,3731479000.0,4762217000,385108000.0,344500000.0,1012309000.0,599225000.0,2407397000.0,3419706000,1314338000.0,,,1342511000.0,4762217000,WGL,2014-03-31
449198,USD,2014,Q3,2014-10-15,2014-10-15,51921000.0,51921000.0,12921000.0,285045000.0,260634000.0,787366000.0,3069273000.0,96773000.0,607272000.0,3773318000.0,4560684000,326594000.0,267500000.0,808085000.0,599226000.0,2438362000.0,3246447000,1286064000.0,,,1314237000.0,4560684000,WGL,2014-06-30
449198,USD,2014,Q4,2014-11-21,2015-11-19,51424000.0,51433000.0,8811000.0,198912000.0,357249000.0,835515000.0,3314445000.0,100528000.0,606011000.0,4020984000.0,4856499000,336704000.0,473500000.0,1020285000.0,679228000.0,2561465000.0,3581750000,1246576000.0,,,1274749000.0,4856499000,WGL,2014-09-30
449198,USD,2015,Q1,2015-02-05,2015-02-05,49946000.0,50091000.0,7390000.0,326208000.0,321288000.0,1028162000.0,3399432000.0,102315000.0,618183000.0,4119930000.0,5148092000,367976000.0,370000000.0,1032829000.0,975611000.0,2844440000.0,3877269000,1242650000.0,,,1270823000.0,5148092000,WGL,2014-12-31
449198,USD,2015,Q2,2015-05-07,2015-05-07,49720000.0,49983000.0,9287000.0,468251000.0,116945000.0,924330000.0,3451791000.0,114682000.0,659560000.0,4226033000.0,5150363000,353602000.0,220000000.0,901072000.0,950469000.0,2917434000.0,3818506000,1303684000.0,,,1331857000.0,5150363000,WGL,2015-03-31
449198,USD,2015,Q3,2015-08-06,2015-08-06,49729000.0,49729000.0,66051000.0,258722000.0,167958000.0,748427000.0,3527080000.0,121290000.0,611668000.0,4260038000.0,5008465000,308175000.0,201000000.0,776314000.0,950494000.0,2937605000.0,3713919000,1266373000.0,,,1294546000.0,5008465000,WGL,2015-06-30
