SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Ticker,Report_Date
530918,USD,2013,Q4,2014-02-04,2015-03-02,115106000.0,128645000.0,526597000.0,725827000.0,374439000.0,2854507000.0,372077000.0,2979000.0,3342293000.0,3717349000.0,6571856000,1034528000.0,414929000.0,1696672000.0,3323844000.0,4289968000.0,5986640000,1167819000.0,-763120000.0,126234000.0,585216000.0,6571856000,ENDP,2013-12-31
530918,USD,2014,Q1,2014-05-09,2014-05-09,128135000.0,128135000.0,1115559000.0,790508000.0,464099000.0,2790191000.0,381452000.0,2396000.0,6353930000.0,6737778000.0,9527969000,1621938000.0,402245000.0,2028060000.0,3495646000.0,4462546000.0,6490606000,3278136000.0,0.0,-310678000.0,3037363000.0,9527969000,ENDP,2014-03-31
530918,USD,2014,Q2,2014-08-04,2014-08-04,152368000.0,163369000.0,1473523000.0,875932000.0,427199000.0,3164777000.0,386856000.0,3251000.0,6407022000.0,6797129000.0,9961906000,1989757000.0,185631000.0,2176235000.0,4229895000.0,4941051000.0,7117286000,3048762000.0,0.0,-289518000.0,2844620000.0,9961906000,ENDP,2014-06-30
530918,USD,2014,Q3,2014-11-10,2014-11-10,153309000.0,158975000.0,713865000.0,1039835000.0,503611000.0,2981503000.0,413886000.0,2584000.0,7191576000.0,7608046000.0,10589549000,2110503000.0,153229000.0,2264756000.0,4219309000.0,5794601000.0,8059357000,3076358000.0,0.0,-541602000.0,2530192000.0,10589549000,ENDP,2014-09-30
530918,USD,2014,Q4,2015-03-02,2016-02-29,153772000.0,176441000.0,406511000.0,1118720000.0,414995000.0,5112054000.0,387052000.0,1506000.0,5323557000.0,5712115000.0,10824169000,1438326000.0,155937000.0,3165976000.0,4100627000.0,5249980000.0,8415956000,3093882000.0,,-595085000.0,2408213000.0,10824169000,ENDP,2014-12-31
530918,USD,2015,Q1,2015-05-11,2015-05-11,169653000.0,176825000.0,378564000.0,1235383000.0,611401000.0,5327869000.0,406757000.0,3349000.0,8407702000.0,8817808000.0,14145677000,1589090000.0,160613000.0,3442020000.0,5386547000.0,6563941000.0,10005961000,5067580000.0,,-670803000.0,4139716000.0,14145677000,ENDP,2015-03-31
530918,USD,2015,Q2,2015-10-06,2015-10-06,185328000.0,185328000.0,2530628000.0,1318286000.0,625767000.0,7536953000.0,413931000.0,4023000.0,8177007000.0,8594961000.0,16131914000,1715093000.0,68423000.0,3487442000.0,5361230000.0,6492534000.0,9979976000,7322123000.0,,-921221000.0,6151938000.0,16131914000,ENDP,2015-06-30
530918,USD,2015,Q3,2015-11-09,2015-11-09,209274000.0,209274000.0,836879000.0,1837558000.0,946650000.0,4799476000.0,655950000.0,3470000.0,16021963000.0,16681383000.0,21480859000,2390426000.0,89835000.0,3960255000.0,8889494000.0,11124550000.0,15084805000,8676367000.0,,-1971664000.0,6396054000.0,21480859000,ENDP,2015-09-30
530918,USD,2015,Q4,2016-02-29,2017-03-01,224145000.0,216973000.0,272382000.0,1014808000.0,752493000.0,3452537000.0,675624000.0,3855000.0,15218320000.0,15897799000.0,19350336000,1518666000.0,328705000.0,3474312000.0,8251657000.0,9908048000.0,13382360000,8693407000.0,,-2341215000.0,5967976000.0,19350336000,ENDP,2015-12-31
530918,USD,2016,Q1,2016-05-06,2016-05-06,222302000.0,222302000.0,222007000.0,867829000.0,670454000.0,3079903000.0,674097000.0,2441000.0,14880359000.0,15556897000.0,18636800000,1299940000.0,335579000.0,3206967000.0,8229191000.0,9505687000.0,12712654000,8703542000.0,,-2475084000.0,5924146000.0,18636800000,ENDP,2016-03-31
530918,USD,2016,Q2,2016-08-09,2016-08-09,222667000.0,222863000.0,667855000.0,875058000.0,626320000.0,2650416000.0,673294000.0,2206000.0,14609619000.0,15285119000.0,17935535000,1366127000.0,117454000.0,2938840000.0,8199888000.0,8735157000.0,11673997000,8719096000.0,,-2131506000.0,6261538000.0,17935535000,ENDP,2016-06-30
530918,USD,2016,Q3,2016-11-08,2016-11-08,222767000.0,222767000.0,561577000.0,669815000.0,624302000.0,2247436000.0,671618000.0,2361000.0,14762087000.0,15436066000.0,17683502000,1257267000.0,124250000.0,2662302000.0,8170618000.0,8970339000.0,11632641000,8733382000.0,,-2350425000.0,6050861000.0,17683502000,ENDP,2016-09-30
530918,USD,2016,Q4,2017-03-01,2018-02-27,222868000.0,222672000.0,517250000.0,992153000.0,555671000.0,2589459000.0,669596000.0,2267000.0,11013787000.0,11685650000.0,14275109000,1463350000.0,131125000.0,2634745000.0,8141378000.0,8938775000.0,11573520000,8743262000.0,,-5688281000.0,2701589000.0,14275109000,ENDP,2016-12-31
530918,USD,2017,Q1,2017-05-09,2017-05-09,223014000.0,223014000.0,617589000.0,689602000.0,549138000.0,2332721000.0,670847000.0,1723000.0,10213359000.0,10885929000.0,13218650000,1237710000.0,25612000.0,2059164000.0,8224559000.0,8971433000.0,11030597000,8761590000.0,,-6234934000.0,2188053000.0,13218650000,ENDP,2017-03-31
530918,USD,2017,Q2,2017-08-08,2017-08-08,223158000.0,223158000.0,616534000.0,580123000.0,489752000.0,2275015000.0,637820000.0,2494000.0,9362761000.0,10003075000.0,12278090000,1238599000.0,34150000.0,2226947000.0,8251289000.0,9242037000.0,11468984000,8768327000.0,,-7631452000.0,809106000.0,12278090000,ENDP,2017-06-30
530918,USD,2017,Q3,2017-11-09,2017-11-09,223299000.0,223299000.0,738393000.0,531488000.0,443270000.0,2196479000.0,575023000.0,2789000.0,9121180000.0,9698992000.0,11895471000,1105240000.0,34205000.0,2042121000.0,8246605000.0,9088366000.0,11130487000,8781420000.0,,-7728122000.0,764984000.0,11895471000,ENDP,2017-09-30
530918,USD,2017,Q4,2018-02-27,2018-08-08,223321000.0,223321000.0,986605000.0,517436000.0,391437000.0,2271077000.0,523971000.0,1456000.0,8839076000.0,9364503000.0,11635580000,1098911000.0,34205000.0,2220909000.0,8242032000.0,8929791000.0,11150700000,8791192000.0,,-8096539000.0,484880000.0,11635580000,ENDP,2017-12-31
530918,USD,2018,Q1,2018-05-08,2018-05-08,223521000.0,223521000.0,980412000.0,460019000.0,376650000.0,2208454000.0,511227000.0,3294000.0,8210770000.0,8725291000.0,10933745000,954575000.0,34205000.0,2087599000.0,8237487000.0,8853239000.0,10940838000,8807428000.0,,-8598952000.0,-7093000.0,10933745000,ENDP,2018-03-31
530918,USD,2018,Q2,2018-08-08,2018-08-08,223834000.0,223834000.0,1098788000.0,451240000.0,343318000.0,2308898000.0,499142000.0,2404000.0,8047591000.0,8549137000.0,10858035000,1029139000.0,34205000.0,2153066000.0,8233005000.0,8767046000.0,10920112000,8819284000.0,,-8659819000.0,-62077000.0,10858035000,ENDP,2018-06-30
530918,USD,2018,Q3,2018-11-08,2018-11-08,224132000.0,224132000.0,1118885000.0,467156000.0,332787000.0,2275599000.0,495546000.0,1693000.0,7748824000.0,8246063000.0,10521662000,1020685000.0,34150000.0,2021468000.0,8228612000.0,8719653000.0,10741121000,8830373000.0,,-8833024000.0,-219459000.0,10521662000,ENDP,2018-09-30
530918,USD,2018,Q4,2019-02-28,2019-08-05,224353000.0,224353000.0,1149113000.0,470570000.0,322179000.0,2343150000.0,498892000.0,,7290351000.0,7789243000.0,10132393000,1010861000.0,34150000.0,1950096000.0,8224269000.0,8680580000.0,10630676000,8855832000.0,,-9124932000.0,-498283000.0,10132393000,ENDP,2018-12-31
530918,USD,2019,Q1,2019-05-09,2019-05-09,224594000.0,224594000.0,981739000.0,487974000.0,331391000.0,2272133000.0,494429000.0,969000.0,7035793000.0,7531191000.0,9803324000,841972000.0,35940000.0,1751288000.0,8075337000.0,8546486000.0,10297774000,8878155000.0,,-9148151000.0,-494450000.0,9803324000,ENDP,2019-03-31
530918,USD,2019,Q2,2019-08-05,2019-08-05,226221000.0,226221000.0,1446949000.0,442078000.0,335890000.0,2755052000.0,494501000.0,,6824736000.0,7319237000.0,10074289000,934731000.0,34150000.0,1835820000.0,8369972000.0,8828941000.0,10664761000,8883743000.0,,-9254156000.0,-590472000.0,10074289000,ENDP,2019-06-30
530918,USD,2019,Q3,2019-11-04,2019-11-04,226598000.0,226598000.0,1526250000.0,420195000.0,338513000.0,2649135000.0,501352000.0,,6684379000.0,7185731000.0,9834866000,948059000.0,34150000.0,1667727000.0,8364911000.0,8828616000.0,10496343000,8894669000.0,,-9333571000.0,-661477000.0,9834866000,ENDP,2019-09-30
530918,USD,2019,Q4,2020-02-26,2021-02-26,226787000.0,226787000.0,1454531000.0,467953000.0,327865000.0,2586218000.0,504865000.0,,6298444000.0,6803309000.0,9389527000,902371000.0,34150000.0,1460289000.0,8359899000.0,8795782000.0,10256071000,8904715000.0,,-9552214000.0,-866544000.0,9389527000,ENDP,2019-12-31
530918,USD,2020,Q1,2020-05-07,2020-05-07,227198000.0,233014000.0,1531538000.0,536903000.0,324962000.0,2735335000.0,492346000.0,,6078199000.0,6570545000.0,9305880000,859096000.0,34150000.0,1346991000.0,8354920000.0,8696706000.0,10043697000,8917950000.0,,-9422284000.0,-737817000.0,9305880000,ENDP,2020-03-31
