SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Ticker,Report_Date
59550,USD,2017,Q4,2018-07-30,2018-07-30,33093000.0,31712000.0,15471000.0,12866000.0,2921000.0,39896000.0,2333000.0,,20657000.0,22990000.0,62886000,17594000.0,,22494000.0,,871000.0,23365000,143040000.0,,-103519000.0,39521000.0,62886000,ITI,2018-03-31
59550,USD,2018,Q1,2018-08-07,2018-08-07,33201000.0,33201000.0,13447000.0,16528000.0,2796000.0,41148000.0,2297000.0,,20474000.0,22771000.0,63919000,20653000.0,,24628000.0,,829000.0,25457000,143768000.0,,-105306000.0,38462000.0,63919000,ITI,2018-06-30
59550,USD,2018,Q2,2018-11-06,2018-11-06,33242000.0,33242000.0,9909000.0,15402000.0,3402000.0,36776000.0,2262000.0,,20316000.0,22578000.0,59354000,17039000.0,,20967000.0,,758000.0,21725000,144277000.0,,-106648000.0,37629000.0,59354000,ITI,2018-09-30
59550,USD,2018,Q3,2019-02-07,2019-02-07,33297000.0,33297000.0,10903000.0,14305000.0,3823000.0,35380000.0,2283000.0,,20160000.0,22443000.0,57823000,17295000.0,,21215000.0,,714000.0,21929000,145005000.0,,-109111000.0,35894000.0,57823000,ITI,2018-12-31
59550,USD,2018,Q4,2019-06-06,2019-06-06,33324000.0,33324000.0,9006000.0,16929000.0,2916000.0,36705000.0,1965000.0,,19285000.0,21250000.0,57955000,18347000.0,,23230000.0,,670000.0,23900000,145598000.0,,-111543000.0,34055000.0,57955000,ITI,2019-03-31
59550,USD,2019,Q1,2019-08-08,2019-08-08,34268000.0,34268000.0,35423000.0,16479000.0,2389000.0,62721000.0,1883000.0,,32351000.0,34234000.0,96955000,20081000.0,,24572000.0,,12361000.0,36933000,173137000.0,,-113115000.0,60022000.0,96955000,ITI,2019-06-30
59550,USD,2019,Q2,2019-11-07,2019-11-07,40493000.0,40493000.0,29468000.0,16414000.0,2542000.0,58920000.0,2178000.0,,42142000.0,44320000.0,103240000,21850000.0,,27237000.0,,12773000.0,40010000,178532000.0,,-115302000.0,63230000.0,103240000,ITI,2019-09-30
59550,USD,2019,Q3,2020-02-04,2020-02-04,40593000.0,40593000.0,27352000.0,17624000.0,3723000.0,58039000.0,2052000.0,,42010000.0,44062000.0,102101000,22420000.0,,27812000.0,,12276000.0,40088000,179383000.0,,-117370000.0,62013000.0,102101000,ITI,2019-12-31
59550,USD,2019,Q4,2020-06-09,2021-06-07,40694000.0,40694000.0,25773000.0,16706000.0,3040000.0,59029000.0,1835000.0,,41093000.0,42928000.0,101957000,19274000.0,,26515000.0,,12315000.0,38830000,176209000.0,,-117153000.0,63127000.0,101957000,ITI,2020-03-31
